SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-17-2021,Vacant Land,77 Lovers Ln,East Lyme,CT,06333,124000,,,Flanders Village,,41382,,154,,,Sold,,,http://www.redfin.com/CT/East-Lyme/77-Lovers-Ln-06333/home/54381086,Smart MLS,170387029,N,Y,41.3566829,-72.23805
PAST SALE,August-11-2021,Vacant Land,4 Goldfinch Ter,East Lyme,CT,06333,107900,,,Heritage Fields,,43560,,68,,,Sold,,,http://www.redfin.com/CT/East-Lyme/4-Goldfinch-Ter-06333/home/175415082,Smart MLS,170367438,N,Y,41.3768314,-72.2043183
PAST SALE,August-11-2021,Vacant Land,178 Ridge Hill Rd,Montville,CT,06370,180000,,,Oakdale,,959626,,68,,,Sold,,,http://www.redfin.com/CT/Oakdale/178-Ridge-Hill-Rd-06370/home/54016940,Smart MLS,170410691,N,Y,41.429626,-72.197716
PAST SALE,December-31-2019,Vacant Land,986 Vauxhall Street Ext,Waterford,CT,06375,40000,,,Quaker Hill,,122839,,657,,,Sold,,,http://www.redfin.com/CT/Quaker-Hill/986-Vauxhall-Street-Ext-06375/home/161113204,Smart MLS,170111523,N,Y,41.4163596,-72.1679195
PAST SALE,September-15-2021,Vacant Land,40 Saltbox Ln,Montville,CT,06382,36500,,,Uncasville,,143312,,33,,,Sold,,,http://www.redfin.com/CT/Uncasville/40-Saltbox-Ln-06382/home/54017068,Smart MLS,N10198574,N,Y,41.4366703,-72.1534797
PAST SALE,December-31-2020,Vacant Land,95 Town House Rd,Lisbon,CT,06351,79900,,,Lisbon,,187308,,291,,,Sold,,,http://www.redfin.com/CT/Lisbon/95-Town-House-Rd-06351/home/54193848,Smart MLS,170338584,N,Y,41.6114503,-72.0264228
PAST SALE,September-8-2021,Vacant Land,178 Campbell Mill Rd,Voluntown,CT,06384,25000,,,Voluntown,,370260,,40,,,Sold,,,http://www.redfin.com/CT/Voluntown/178-Campbell-Mill-Rd-06384/home/144530704,Smart MLS,170273551,N,Y,41.6026359,-71.8354991
PAST SALE,July-20-2021,Vacant Land,427 Norwich Westerly Rd,North Stonington,CT,06359,58000,,,North Stonington,,77101,,90,,,Sold,,,http://www.redfin.com/CT/North-Stonington/427-Norwich-Westerly-Rd-06359/home/53713962,Smart MLS,170404147,N,Y,41.4506434,-71.9024021
PAST SALE,January-19-2021,Vacant Land,62 White Plains Lot #2,Norwich,CT,06360,22500,,,Norwich,,80586,,272,,,Sold,,,http://www.redfin.com/CT/Norwich/62-White-Plains-Rd-06360/home/53934451,Smart MLS,170306241,N,Y,41.5935311,-72.0836812
PAST SALE,June-11-2018,Single Family Residential,13 Bolles Ave,New London,CT,06320,151000,3,1.0,New London,1318,4800,1920,1225,115,,Sold,,,http://www.redfin.com/CT/New-London/13-Bolles-Ave-06320/home/53741607,Smart MLS,170063175,N,Y,41.3672307,-72.0985465
PAST SALE,,Vacant Land,451 MAIN ST,HANOVER,CT,06350,68000,,,,,71003,,,,,,,,http://www.redfin.com/CT/HANOVER/451-MAIN-ST-06350/home/52257308,,,N,Y,41.650863,-72.061802
PAST SALE,July-7-2020,Vacant Land,0 Mount Archer Rd,Lyme,CT,06371,235000,,,Mount Archer,,209959,,468,,,Sold,,,http://www.redfin.com/CT/Lyme/82-2-Mount-Archer-Rd-06371/home/175472890,Smart MLS,170274434,N,Y,41.4089858,-72.3498115
PAST SALE,December-12-2020,Vacant Land,0 Gungy Rd Lot 2,Lyme,CT,06371,150000,,,Gungy,,257004,,310,,,Sold,,,http://www.redfin.com/CT/Old-Lyme/57-Gungy-Rd-06371/unit-2/home/175477507,Smart MLS,170307285,N,Y,41.4201282,-72.2889119
PAST SALE,,Vacant Land,14 Old Shore Rd,Old Lyme,CT,06371,423400,,,,,58806,,,,,,,,http://www.redfin.com/CT/Old-Lyme/14-Old-Shore-Rd-06371/home/54442842,,,N,Y,41.2849583,-72.3081962
PAST SALE,June-30-2021,Vacant Land,16 Caulkins Rd,Old Lyme,CT,06371,68500,,,Old Lyme Estates,,14810,,110,,,Sold,,,http://www.redfin.com/CT/Old-Lyme/16-Caulkins-Rd-06371/home/54443825,Smart MLS,170333231,N,Y,41.3012584,-72.3291028
PAST SALE,June-4-2021,Vacant Land,1 Biscayne Blvd,Old Lyme,CT,06371,130000,,,Miami Beach,,10454,,136,,20,Sold,,,http://www.redfin.com/CT/Old-Lyme/1-Biscayne-Blvd-06371/home/54446054,Smart MLS,170392943,N,Y,41.290238,-72.2821364
PAST SALE,January-17-2020,Condo/Co-op,127 Black Point Rd #26,East Lyme,CT,06357,120000,2,1.5,Niantic,960,,1971,640,125,308,Sold,,,http://www.redfin.com/CT/Niantic/127-Black-Point-Rd-06357/unit-26/home/54377822,Smart MLS,170243940,N,Y,41.3132296,-72.2107588
PAST SALE,May-10-2019,Single Family Residential,28 Atlantic St,East Lyme,CT,06357,570000,4,2.5,Niantic,1576,4356,1922,892,362,42,Sold,,,http://www.redfin.com/CT/Niantic/28-Atlantic-St-06357/home/54379574,Smart MLS,170164557,N,Y,41.3160855,-72.2011925
PAST SALE,December-16-2019,Single Family Residential,394 Boston Post Rd,East Lyme,CT,06333,230000,3,2.0,Flanders Village,1392,91476,1960,672,165,,Sold,,,http://www.redfin.com/CT/East-Lyme/394-Boston-Post-Rd-06333/unit-R/home/54380935,Smart MLS,170247899,N,Y,41.357841,-72.247053
PAST SALE,May-1-2020,Single Family Residential,23 Marion Dr,East Lyme,CT,06333,238500,3,1.5,East Lyme,1560,20473,1964,535,153,,Sold,,,http://www.redfin.com/CT/East-Lyme/23-Marion-Dr-06333/home/54384631,Smart MLS,170273362,N,Y,41.3568921,-72.2330711
PAST SALE,August-3-2018,Single Family Residential,3 Whitney Ln,East Lyme,CT,06333,335000,3,3.0,East Lyme,2208,40510,1974,1172,152,,Sold,,,http://www.redfin.com/CT/East-Lyme/3-Whitney-Ln-06333/home/54384470,Smart MLS,170094094,N,Y,41.3502456,-72.2407047
PAST SALE,,Condo/Co-op,6 Strawberry Ln,Niantic,CT,06357,310000,3,3.0,,1918,,1997,,162,,,,,http://www.redfin.com/CT/Niantic/6-Strawberry-Ln-06357/home/54383498,,,N,Y,41.335218,-72.205806
PAST SALE,October-19-2018,Condo/Co-op,6 Strawberry Ln #6,East Lyme,CT,06357,310000,3,3.0,Niantic,1918,,1997,1095,162,350,Sold,,,http://www.redfin.com/CT/Niantic/6-Strawberry-Ln-06357/unit-6/home/145985467,Smart MLS,170091836,N,Y,41.335218,-72.205806
PAST SALE,,Single Family Residential,106 Oswegatchie Rd,Waterford,CT,06385,278000,2,1.5,,1797,62726,1880,,155,,,,,http://www.redfin.com/CT/Waterford/106-Oswegatchie-Rd-06385/home/54096396,,,N,Y,41.3558887,-72.1857378
PAST SALE,May-30-2019,Single Family Residential,58 Palmer St (Pawcatuck),Stonington,CT,06378,229000,3,1.0,Pawcatuck,960,13939,1952,872,239,,Sold,,,http://www.redfin.com/CT/Stonington/58-Palmer-St-Pawcatuck-06378/home/160709014,Smart MLS,170174538,N,Y,41.372567,-71.841863
PAST SALE,June-19-2019,Single Family Residential,3 Parkwood Dr,Stonington,CT,06379,400000,3,2.5,Pawcatuck,2088,23086,1977,852,192,,Sold,,,http://www.redfin.com/CT/Pawcatuck/3-Parkwood-Dr-06379/home/52215078,Smart MLS,170163320,N,Y,41.3702224,-71.8480767
PAST SALE,February-11-2019,Single Family Residential,209 Scotland Rd,Norwich,CT,06360,55000,5,2.0,Norwich,2673,20473,1750,980,21,,Sold,,,http://www.redfin.com/CT/Norwich/209-Scotland-Rd-06360/home/53930329,Smart MLS,170153088,N,Y,41.5641449,-72.0870671
PAST SALE,May-31-2018,Single Family Residential,14 Scotland Rd,Norwich,CT,06360,199000,3,1.0,Norwichtown,1792,10018,1927,1236,111,,Sold,,,http://www.redfin.com/CT/Norwich/14-Scotland-Rd-06360/home/53939205,Smart MLS,170032152,N,Y,41.5516098,-72.0888261
PAST SALE,June-28-2018,Condo/Co-op,1 Starrwood Dr #1,Norwich,CT,06360,125000,2,1.5,Norwich,1178,,1989,1208,106,220,Sold,,,http://www.redfin.com/CT/Norwich/1-Starrwood-Dr-06360/unit-1/home/144974518,Smart MLS,170057158,N,Y,41.5315338,-72.0973073
PAST SALE,June-23-2020,Single Family Residential,149 Harland Rd,Norwich,CT,06360,240000,4,2.0,Norwich,2384,34848,1928,482,101,,Sold,,,http://www.redfin.com/CT/Norwich/149-Harland-Rd-06360/home/53935837,Smart MLS,170290254,N,Y,41.5492647,-72.0838732
PAST SALE,December-4-2019,Single Family Residential,29 West Town St,Norwich,CT,06360,182500,2,2.0,Norwichtown,1138,85377,1670,684,160,,Sold,,,http://www.redfin.com/CT/Norwich/29-W-Town-St-06360/home/53928096,Smart MLS,170127007,N,Y,41.549602,-72.098131
PAST SALE,July-23-2018,Single Family Residential,390 Kitemaug Rd,Montville,CT,06382,340000,4,3.5,Uncasville,3276,80150,2006,1183,104,,Sold,,,http://www.redfin.com/CT/Uncasville/390-Kitemaug-Rd-06382/home/54020899,Smart MLS,E10221955,N,Y,41.4458016,-72.0889135
PAST SALE,November-3-2017,Single Family Residential,8 Sautter Dr,Montville,CT,06382,166500,3,1.5,Uncasville,1008,17424,1961,1445,165,,Sold,,,http://www.redfin.com/CT/Uncasville/8-Sautter-Dr-06382/home/54023241,Smart MLS,G10232204,N,Y,41.4732034,-72.0873885
PAST SALE,January-25-2019,Single Family Residential,22 Norman Dr,Ledyard,CT,06335,232000,4,2.0,Gales Ferry,2190,18730,1961,997,106,,Sold,,,http://www.redfin.com/CT/Gales-Ferry/22-Norman-Dr-06335/home/54197732,Smart MLS,170147030,N,Y,41.4281746,-72.0761428
PAST SALE,February-20-2018,Single Family Residential,46 Harvard Ter,Ledyard,CT,06335,172000,3,1.0,Gales Ferry,1242,17424,1960,1336,138,,Sold,,,http://www.redfin.com/CT/Gales-Ferry/46-Harvard-Ter-06335/home/54200227,Smart MLS,170026185,N,Y,41.42275,-72.083134
PAST SALE,June-24-2020,Condo/Co-op,1742 Route 12 Unit 4G,Ledyard,CT,06335,70000,2,1.0,Gales Ferry,936,,1976,481,75,325,Sold,,,http://www.redfin.com/CT/Gales-Ferry/1742-CT-12-06335/unit-4G/home/54196711,Smart MLS,170292464,N,Y,41.4384958,-72.0786055
PAST SALE,February-3-2020,Single Family Residential,34 Richard Rd,Ledyard,CT,06335,255000,3,2.0,Gales Ferry,2480,41382,1964,623,103,,Sold,,,http://www.redfin.com/CT/Gales-Ferry/34-Richard-Rd-06335/home/52230330,Smart MLS,170246253,N,Y,41.417474,-72.0800775
PAST SALE,,Vacant Land,347 Cabin Rd,Colchester,CT,06415,425000,,,,,287932,,,,,,,,http://www.redfin.com/CT/Colchester/347-Cabin-Rd-06415/home/54242415,,,N,Y,41.5605858,-72.3355765
PAST SALE,February-16-2018,Vacant Land,00 MIDDLETOWN Rd,Colchester,CT,06415,33000,,,Colchester,,508780,,1340,,,Sold,,,http://www.redfin.com/CT/Colchester/713-Middletown-Rd-06415/home/175475272,Smart MLS,G10159119,N,Y,41.5457913,-72.4102717
PAST SALE,April-27-2018,Vacant Land,53 R Route 2,Ledyard,CT,06339,3800000,,,Ledyard,,11116947,,1270,,,Sold,,,http://www.redfin.com/CT/Gales-Ferry/53-R-06339/home/144525235,Smart MLS,N10230750,N,Y,41.483371,-71.969177
PAST SALE,,Condo/Co-op,76 Summer St,New London,CT,06320,205000,,5.0,,1875,,1980,,109,,,,,http://www.redfin.com/CT/New-London/76-Summer-St-06320/home/53739886,,,N,Y,41.3502079,-72.1104883
PAST SALE,,Vacant Land,239 Ross Hill Rd,Lisbon,CT,06351,335000,,,,,104108,,,,,,,,http://www.redfin.com/CT/Lisbon/239-Ross-Hill-Rd-06351/home/54194599,,,N,Y,41.623267,-71.996747
PAST SALE,,Condo/Co-op,700 Pleasant Valley Rd N,Groton,CT,06340,1625000,,,,,,,,,,,,,http://www.redfin.com/CT/Groton/700-Pleasant-Valley-Rd-N-06340/home/168265559,,,N,Y,41.3844296,-72.0760942
PAST SALE,May-21-2018,Vacant Land,8 Autumn Way,Ledyard,CT,06339,60000,,,Ledyard,,65775,,1246,,,Sold,,,http://www.redfin.com/CT/Ledyard/8-Autumn-Way-06339/home/54199708,Smart MLS,E10019140,N,Y,41.4252264,-71.9823111
PAST SALE,,Condo/Co-op,391 Norwich-Westerly Rd,North Stonington,CT,06359,135000,,,,,,,,,,,,,http://www.redfin.com/CT/North-Stonington/391-Norwich-Westerly-Rd-06359/home/106235822,,,N,Y,41.4479008,-71.8972184
PAST SALE,January-22-2018,Vacant Land,169 MILLER Rd,Preston,CT,06365,110000,,,Preston,,491792,,1365,,,Sold,,,http://www.redfin.com/CT/Preston/169-Miller-Rd-06365/home/144522285,Smart MLS,170015318,N,Y,41.5123605,-72.0129864
PAST SALE,February-4-2020,Vacant Land,48 Butlertown Rd,Waterford,CT,06385,107000,,,Waterford,,1306800,,622,,,Sold,,,http://www.redfin.com/CT/Waterford/48-Butlertown-Rd-06385/home/109796847,Smart MLS,170232455,N,Y,41.395195,-72.188548
PAST SALE,May-10-2018,Vacant Land,LOT 27 Salem Rd,Lyme,CT,06371,140000,,,Lyme,,229996,,1257,,,Sold,,,http://www.redfin.com/CT/Lyme/27-Salem-Rd-06371/home/144526229,Smart MLS,170000749,N,Y,41.42757,-72.3309858
PAST SALE,June-19-2017,Vacant Land,123 Emerald Glen Rd,Salem,CT,06420,70000,,,Salem,,235224,,1582,,,Sold,,,http://www.redfin.com/CT/Salem/123-Emerald-Glen-Ln-06420/home/54361548,Smart MLS,E10093254,N,Y,41.457532,-72.2345603
PAST SALE,July-19-2019,Vacant Land,988 Vauxhall Street Ext,Waterford,CT,06375,47500,,,Quaker Hill,,126759,,822,,,Sold,,,http://www.redfin.com/CT/Quaker-Hill/988-Vauxhall-Street-Ext-06375/home/146443530,Smart MLS,170111512,N,Y,41.4166682,-72.1682715
PAST SALE,April-8-2020,Vacant Land,190 Cranberry Pond Rd,Norwich,CT,06360,16500,,,Norwichtown,,273992,,558,,,Sold,,,http://www.redfin.com/CT/Norwich/190-Cranberry-Pond-Rd-06360/home/53933447,Smart MLS,170279664,N,Y,41.5345074,-72.115045
PAST SALE,September-3-2019,Vacant Land,42 Lake Rd,Bozrah,CT,06334,35000,,,Bozrah,,693475,,776,,,Sold,,,http://www.redfin.com/CT/Bozrah/42-Lake-Rd-06334/home/144671228,Smart MLS,170043214,N,Y,41.5220555,-72.2114011
PAST SALE,,Vacant Land,388 Old Jewett City Rd,Preston,CT,06365,67000,,,,,78408,,,,,,,,http://www.redfin.com/CT/Preston/388-Old-Jewett-City-Rd-06365/home/54045703,,,N,Y,41.5618553,-71.9850416
PAST SALE,,Other,131 Brush Hill Rd,Lyme,CT,06371,195000,,,,,487001,,,,,,,,http://www.redfin.com/CT/Lyme/131-Brush-Hill-Rd-06371/home/54048057,,,N,Y,41.4112889,-72.381614
PAST SALE,,Vacant Land,GUNGY RD,LYME,CT,06371,132000,,,,,392040,,,,,,,,http://www.redfin.com/CT/LYME/GUNGY-RD-06371/home/54048544,,,N,Y,41.419854,-72.292368
PAST SALE,,Vacant Land,70 Gungy Rd,Salem,CT,06420,100000,,,,,480031,,,,,,,,http://www.redfin.com/CT/Salem/70-Gungy-Rd-06420/home/54360074,,,N,Y,41.446256,-72.28745
PAST SALE,,Vacant Land,7 S Edgewood Rd,Niantic,CT,06357,194000,,,,,7405,,,,,,,,http://www.redfin.com/CT/Niantic/7-S-Edgewood-Rd-06357/home/54378082,,,N,Y,41.302237,-72.232199
PAST SALE,April-1-2021,Vacant Land,256 Roxbury Rd,East Lyme,CT,06357,55000,,,Niantic,,16988,,200,,,Sold,,,http://www.redfin.com/CT/Niantic/256-Roxbury-Rd-06357/home/54378515,Smart MLS,170326466,N,Y,41.321702,-72.229984
PAST SALE,,Vacant Land,SELDEN RD,LYME,CT,06371,710000,,,,,160736,,,,,,,,http://www.redfin.com/CT/LYME/SELDEN-RD-06371/home/137990639,,,N,Y,41.416364,-72.412071
PAST SALE,,Other,830 Scotland Rd,Norwich,CT,06360,25000,,,,,78408,,,,,,,,http://www.redfin.com/CT/Norwich/830-Scotland-Rd-06360/home/53932733,,,N,Y,41.6017577,-72.0711393
PAST SALE,,Parking,611 Ocean Ave Unit GG22,New London,CT,06320,7900,,,,,,,,,,,,,http://www.redfin.com/CT/New-London/611-Ocean-Ave-06320/unit-GG22/home/53737742,,,N,Y,41.327489,-72.103499
PAST SALE,,Other,OLD NORTH RD,STONINGTON,CT,06378,50000,,,,,6098,,,,,,,,http://www.redfin.com/CT/STONINGTON/OLD-NORTH-RD-06378/home/53848121,,,N,Y,41.338879,-71.970473
PAST SALE,,Vacant Land,23 Cormorant Rd,Groton,CT,06340,365000,,,,,27878,,,,,,,,http://www.redfin.com/CT/Groton/23-Cormorant-Rd-06340/home/53850794,,,N,Y,41.3819365,-72.0607235
PAST SALE,March-10-2021,Vacant Land,206 Cow Hill Rd,Groton,CT,06355,245000,,,Mystic,,50529,,222,,,Sold,,,http://www.redfin.com/CT/Mystic/206-Cow-Hill-Rd-06355/home/54182133,Smart MLS,170357919,N,Y,41.374552,-71.976307
PAST SALE,March-16-2021,Vacant Land,180 Gallup Hill Rd,Ledyard,CT,06339,16000,,,Ledyard,,94525,,216,,,Sold,,,http://www.redfin.com/CT/Ledyard/180-Gallup-Hill-Rd-06339/home/54198234,Smart MLS,170352816,N,Y,41.425389,-71.9758852
PAST SALE,,Other,1602 CT-12,Gales Ferry,CT,06335,330000,,,,3582,36590,1963,,92,,,,,http://www.redfin.com/CT/Gales-Ferry/1602-CT-12-06335/home/54198458,,,N,Y,41.4210939,-72.0778824
PAST SALE,March-12-2021,Vacant Land,23 Cormorant Rd,Stonington,CT,06355,365000,,,Masons Island,,27878,,220,,25,Sold,,,http://www.redfin.com/CT/Mystic/23-Cormorant-Rd-06355/home/144534911,Smart MLS,170288329,N,Y,41.3373909,-71.965704
PAST SALE,,Vacant Land,164 Sandy Hollow Rd,Mystic,CT,06355,67000,,,,,20038,,,,,,,,http://www.redfin.com/CT/Mystic/164-Sandy-Hollow-Rd-06355/home/144520038,,,N,Y,41.3700695,-71.9793647
PAST SALE,March-29-2021,Vacant Land,Lot 1D Pequot Trl,Stonington,CT,06378,90000,,,Pawcatuck,,86684,,203,,,Sold,,,http://www.redfin.com/CT/Stonington/Lot-1D-Pequot-TRL-06378/home/173444181,Smart MLS,170347956,N,Y,41.383717,-71.865257
PAST SALE,September-23-2021,Vacant Land,96 Butlertown Rd,Waterford,CT,06385,59000,,,Waterford,,247856,,25,,,Sold,,,http://www.redfin.com/CT/Waterford/96-Butlertown-Rd-06385/home/54091966,Smart MLS,170386433,N,Y,41.3998998,-72.190045
PAST SALE,April-29-2021,Vacant Land,36 N Burnham Hwy,Lisbon,CT,06351,32000,,,Newent,,40946,,172,,,Sold,,,http://www.redfin.com/CT/Lisbon/36-N-Burnham-Hwy-06351/home/145348721,Smart MLS,170263034,N,Y,41.608055,-72.016976
PAST SALE,April-9-2020,Single Family Residential,296 Main St,Sprague,CT,06330,40000,2,1.5,Hanover,920,8712,1820,557,43,,Sold,,,http://www.redfin.com/CT/Baltic/296-Main-St-06330/home/167104861,Smart MLS,170153080,N,Y,41.6102851,-72.0716701
PAST SALE,July-6-2020,Single Family Residential,23 Whippoorwill Dr,Ledyard,CT,06335,350000,4,3.5,Gales Ferry,3278,40510,1998,469,107,,Sold,,,http://www.redfin.com/CT/Gales-Ferry/23-Whippoorwill-Dr-06335/home/54200786,Smart MLS,170286231,N,Y,41.4079828,-72.0589686
PAST SALE,February-15-2019,Single Family Residential,50 Sunrise St,Norwich,CT,06360,170000,3,1.5,Norwich,1275,10454,1963,976,133,,Sold,,,http://www.redfin.com/CT/Norwich/50-Sunrise-St-06360/home/53935601,Smart MLS,170078570,N,Y,41.5786418,-72.0660051
PAST SALE,,Single Family Residential,186 Walker Hill Rd,Groton,CT,06340,175000,4,2.0,,2092,7841,1960,,84,,,,,http://www.redfin.com/CT/Groton/186-Walker-Hill-Rd-06340/home/54175876,,,N,Y,41.3660217,-72.0760965
PAST SALE,March-11-2019,Single Family Residential,295 Route 165,Preston,CT,06365,315000,3,2.5,Preston,2000,99752,2018,952,158,,Sold,,,http://www.redfin.com/CT/Preston/295-CT-165-06365/home/54045716,Smart MLS,170161944,N,Y,41.5316216,-71.9959175
PAST SALE,July-6-2018,Single Family Residential,341 Route 2,Preston,CT,06365,225000,3,1.5,Preston,1312,348044,1986,1200,171,,Sold,,,http://www.redfin.com/CT/Preston/341-CT-2-06365/home/54047222,Smart MLS,170029947,N,Y,41.4919964,-72.0029609
PAST SALE,November-1-2018,Single Family Residential,15 Tunnel Hill Ct #20,Lisbon,CT,06351,31000,2,1.0,Lisbon,840,,2000,1082,37,365,Sold,,,http://www.redfin.com/CT/Lisbon/15-Tunnel-Hill-Ct-06351/unit-20/home/54194063,Smart MLS,170127967,N,Y,41.5581173,-72.0277988
PAST SALE,,Vacant Land,74 Yawbux Valley Rd,North Stonington,CT,06359,40000,,,,,135036,,,,,,,,http://www.redfin.com/CT/North-Stonington/74-Yawbux-Valley-Rd-06359/home/53713822,,,N,Y,41.4639937,-71.8925438
PAST SALE,,Vacant Land,659 Pendleton Hill Rd,North Stonington,CT,06359,170300,,,,,753588,,,,,,,,http://www.redfin.com/CT/North-Stonington/659-Pendleton-Hill-Rd-06359/home/53714276,,,N,Y,41.4910479,-71.834546
PAST SALE,October-9-2020,Vacant Land,42 Overlook Rd E,North Stonington,CT,06359,105000,,,North Stonington,,109335,,374,,,Sold,,,http://www.redfin.com/CT/NORTH-STONINGTON/42-OVERLOOK-RD-E-06359/home/53715380,Smart MLS,170101577,N,Y,41.509993,-71.878847
PAST SALE,August-27-2020,Vacant Land,417 Wylie School Rd,Voluntown,CT,06384,46900,,,Voluntown,,174240,,417,,,Sold,,,http://www.redfin.com/CT/Voluntown/417-Wylie-School-Rd-06384/home/144530707,Smart MLS,170273578,N,Y,41.6034531,-71.8341868
PAST SALE,June-26-2018,Vacant Land,28 Lee Ct,Colchester,CT,06415,25000,,,Colchester,,130680,,1210,,,Sold,,,http://www.redfin.com/CT/Colchester/28-Lee-Ct-06415/home/54243066,Smart MLS,170086194,N,Y,41.5404695,-72.3387325
PAST SALE,December-18-2020,Vacant Land,19 Bigelow Rd,Colchester,CT,06415,35000,,,Colchester,,172497,,304,,,Sold,,,http://www.redfin.com/CT/Colchester/19-Bigelow-Rd-06415/home/54245816,Smart MLS,G10224701,N,Y,41.547396,-72.430933
PAST SALE,,Vacant Land,286 McDonald Rd,Colchester,CT,06415,76000,,,,,127631,,,,,,,,http://www.redfin.com/CT/Colchester/286-McDonald-Rd-06415/home/54247630,,,N,Y,41.538578,-72.2900961
PAST SALE,August-11-2017,Single Family Residential,30 Church St,Sprague,CT,06330,210900,3,3.0,Hanover,2630,21780,1962,1529,80,,Sold,,,http://www.redfin.com/CT/Baltic/30-Church-St-06330/home/53986646,Smart MLS,E10213216,N,Y,41.6007928,-72.0498487
PAST SALE,October-24-2018,Single Family Residential,30 Laurel Leaf Dr,Ledyard,CT,06335,179220,3,1.5,Gales Ferry,1278,22215,1962,1090,140,,Sold,,,http://www.redfin.com/CT/Gales-Ferry/30-Laurel-Leaf-Dr-06335/home/54197701,Smart MLS,170106919,N,Y,41.4277043,-72.0668383
PAST SALE,March-15-2019,Single Family Residential,14 Ledgewood Dr,Ledyard,CT,06335,209500,3,2.0,Gales Ferry,2112,17859,1963,948,99,,Sold,,,http://www.redfin.com/CT/Gales-Ferry/14-Ledgewood-Dr-06335/home/54200178,Smart MLS,170127723,N,Y,41.4238167,-72.0690603
PAST SALE,December-9-2020,Vacant Land,175 Pautipaug Hill Rd,Sprague,CT,06330,305000,,,Baltic,,4255812,,313,,,Sold,,,http://www.redfin.com/CT/Baltic/175-Pautipaug-Hill-Rd-06330/home/171778349,Smart MLS,170296270,N,Y,41.6315298,-72.106415
PAST SALE,,Vacant Land,4 Quiet Cove Ln,Griswold,CT,06351,66000,,,,,85378,,,,,,,,http://www.redfin.com/CT/Griswold/4-Quiet-Cove-Ln-06351/home/52258152,,,N,Y,41.5638812,-71.9196871
PAST SALE,July-22-2019,Vacant Land,1 Alvina Ave,Griswold,CT,06351,28000,,,n/a,,12632,,819,,,Sold,,,http://www.redfin.com/CT/Griswold/1-Alvina-Ave-06351/home/53857514,Smart MLS,170198290,N,Y,41.5811222,-71.9182622
PAST SALE,December-30-2020,Vacant Land,2 Mechanic St,Griswold,CT,06351,10000,,,Jewett City,,4791,,292,,,Sold,,,http://www.redfin.com/CT/Griswold/2-Mechanic-St-06351/home/53857802,Smart MLS,170342429,N,Y,41.6074893,-71.983131
PAST SALE,December-18-2020,Vacant Land,24 Mathieu St,Norwich,CT,06380,100,,,Taftville,,12196,,304,,,Sold,,,http://www.redfin.com/CT/Taftville/24-Mathieu-St-06380/home/53933043,Smart MLS,170345117,N,Y,41.5658363,-72.0512873
PAST SALE,,Vacant Land,9 S C St,Taftville,CT,06380,13000,,,,,5663,,,,,,,,http://www.redfin.com/CT/Taftville/9-S-C-St-06380/home/53937428,,,N,Y,41.5676581,-72.0485325
PAST SALE,December-3-2020,Vacant Land,236 Krug Rd,Preston,CT,06365,100000,,,Preston,,368081,,319,,,Sold,,,http://www.redfin.com/CT/Preston/236-Krug-Rd-06365/home/54045548,Smart MLS,170325806,N,Y,41.5575914,-71.9801348
PAST SALE,,Vacant Land,139 Meeting House Hill Rd,North Franklin,CT,06254,30000,,,,,578912,,,,,,,,http://www.redfin.com/CT/North-Franklin/139-Meeting-House-Hill-Rd-06254/home/54125839,,,N,Y,41.5990474,-72.1505864
PAST SALE,,Vacant Land,11 Laurier Ln,Lisbon,CT,06351,49000,,,,,299693,,,,,,,,http://www.redfin.com/CT/Lisbon/11-Laurier-Ln-06351/home/54193195,,,N,Y,41.573443,-72.036776
PAST SALE,September-17-2020,Vacant Land,75 Strawberry St,Lisbon,CT,06351,128500,,,Lisbon,,366775,,396,,,Sold,,,http://www.redfin.com/CT/Lisbon/75-Strawberry-St-06351/home/54194782,Smart MLS,170328102,N,Y,41.6184227,-72.0040885
PAST SALE,July-6-2020,Vacant Land,0 Riverside Dr,Sprague,CT,06330,159000,,,Baltic,,238708,,469,,,Sold,,,http://www.redfin.com/CT/SPRAGUE/RIVERSIDE-DR-06330/home/104729560,Smart MLS,170234202,N,Y,41.605097,-72.046771
PAST SALE,June-7-2018,Vacant Land,136 JAMES Rd,Voluntown,CT,06384,44900,,,Voluntown,,88426,,1229,,,Sold,,,http://www.redfin.com/CT/Voluntown/136-James-Rd-06384/home/109568902,Smart MLS,170074192,N,Y,41.5665637,-71.8151574
PAST SALE,September-4-2020,Vacant Land,542 Scotland Rd,Norwich,CT,06360,35000,,,Norwich,,160300,,409,,,Sold,,,http://www.redfin.com/CT/Norwich/542-Scotland-Rd-06360/home/109592024,Smart MLS,170307496,N,Y,41.5839529,-72.077339
